date,value
2024-07-22,17.9396
2024-07-23,18.1661
2024-07-24,18.3662
2024-07-25,18.4468
2024-07-26,18.4468
2024-07-29,18.657
2024-07-30,18.7597
2024-07-31,18.6187
2024-08-01,18.8751
2024-08-02,19.1566
2024-08-05,19.3498
2024-08-06,19.5887
2024-08-07,19.2894
2024-08-08,18.8819
2024-08-09,18.8295
2024-08-12,19.0753
2024-08-13,19.021
2024-08-14,18.7982
2024-08-15,18.6494
2024-08-16,18.631
2024-08-19,18.6763
2024-08-20,18.9935
2024-08-21,19.2973
2024-08-22,19.5233
2024-08-23,19.0801
2024-08-26,19.4074
2024-08-27,19.7718
2024-08-28,19.6371
2024-08-29,19.8504
2024-08-30,19.6885
2024-09-02,19.8319
2024-09-03,19.7976
2024-09-04,19.9323
2024-09-05,19.8883
2024-09-06,19.9912
2024-09-09,19.8783
2024-09-10,20.0945
2024-09-11,19.8181
2024-09-12,19.5296
2024-09-13,19.2076
2024-09-16,19.2369
2024-09-17,19.0884
2024-09-18,19.2815
2024-09-19,19.3267
2024-09-20,19.4024
2024-09-23,19.4319
2024-09-24,19.3381
2024-09-25,19.6476
2024-09-26,19.6289
2024-09-27,19.6927
2024-09-30,19.6881
2024-10-01,19.6207
2024-10-02,19.4114
2024-10-03,19.347
2024-10-04,19.2582
2024-10-07,19.2753
2024-10-08,19.3574
2024-10-09,19.488
2024-10-10,19.4525
2024-10-11,19.287
2024-10-14,19.3813
2024-10-15,19.7044
2024-10-16,19.9035
2024-10-17,19.8467
2024-10-18,19.8813
2024-10-21,19.9655
2024-10-22,19.9455
2024-10-23,19.8366
2024-10-24,19.8093
2024-10-25,19.9747
2024-10-28,20.0379
2024-10-29,20.0625
2024-10-30,20.1796
2024-10-31,20.0404
2024-11-01,20.427
2024-11-04,20.1029
2024-11-05,20.1114
2024-11-06,20.0992
2024-11-07,19.8021
2024-11-08,20.1886
2024-11-11,20.3478
2024-11-12,20.5942
2024-11-13,20.5218
2024-11-14,20.4103
2024-11-15,20.3886
2024-11-18,20.2098
2024-11-19,20.107
2024-11-20,20.2749
2024-11-21,20.414
2024-11-22,20.4748
2024-11-25,20.3063
2024-11-26,20.651
2024-11-27,20.5871
2024-11-28,20.4216
2024-11-29,20.36
2024-12-02,20.3947
2024-12-03,20.3161
2024-12-04,20.296
2024-12-05,20.21
2024-12-06,20.1821
2024-12-09,20.2306
2024-12-10,20.1678
2024-12-11,20.1458
2024-12-12,20.2134
2024-12-13,20.1476
2024-12-16,20.1365
2024-12-17,20.1785
2024-12-18,20.3832
2024-12-19,20.3153
2024-12-20,20.0742
2024-12-23,20.1868
2024-12-24,20.165
2024-12-26,20.2239
2024-12-27,20.3348
2024-12-30,20.6445
2024-12-31,20.8211
2025-01-02,20.6053
2025-01-03,20.6512
2025-01-06,20.3119
2025-01-07,20.3408
2025-01-08,20.4162
2025-01-09,20.5058
2025-01-10,20.7265
2025-01-13,20.6519
2025-01-14,20.5323
2025-01-15,20.4648
2025-01-16,20.8518
2025-01-17,20.7878
2025-01-20,20.5008
2025-01-21,20.6256
2025-01-22,20.4935
2025-01-23,20.376
2025-01-24,20.2659
2025-01-27,20.6636
2025-01-28,20.5525
2025-01-29,20.519
2025-01-30,20.7249
2025-01-31,20.708
2025-02-03,20.3383
2025-02-04,20.5036
2025-02-05,20.5864
2025-02-06,20.46
2025-02-07,20.5352
2025-02-10,20.6115
2025-02-11,20.5568
2025-02-12,20.5328
2025-02-13,20.4057
2025-02-14,20.2929
2025-02-17,20.2931
2025-02-18,20.2523
2025-02-19,20.4561
2025-02-20,20.3142
2025-02-21,20.4218
2025-02-24,20.4695
2025-02-25,20.4593
2025-02-26,20.4214
2025-02-27,20.4864
2025-02-28,20.5759
2025-03-03,20.683
2025-03-04,20.5627
2025-03-05,20.4057
2025-03-06,20.2802
2025-03-07,20.2553
2025-03-10,20.3606
2025-03-11,20.2627
2025-03-12,20.1807
2025-03-13,20.0783
2025-03-14,19.957
2025-03-17,19.959
2025-03-18,19.9128
2025-03-19,20.0477
2025-03-20,20.1433
2025-03-21,20.2345
2025-03-24,20.0461
2025-03-25,20.0491
2025-03-26,20.2369
2025-03-27,20.2978
2025-03-28,20.4747
2025-03-31,20.4655
2025-04-01,20.3498
2025-04-02,20.2151
2025-04-03,19.9554
2025-04-04,20.4742
2025-04-07,20.7018
2025-04-08,20.8539
2025-04-09,20.262
2025-04-10,20.4457
2025-04-11,20.2849
2025-04-14,20.0999
2025-04-15,20.1016
2025-04-16,19.9427
2025-04-17,19.6951
2025-04-21,19.7394
2025-04-22,19.63
2025-04-23,19.6262
2025-04-24,19.5987
2025-04-25,19.5242
2025-04-28,19.5883
2025-04-29,19.5713
2025-04-30,19.6118
2025-05-01,19.6122
2025-05-02,19.6009
2025-05-05,19.6887
2025-05-06,19.6729
2025-05-07,19.5997
2025-05-08,19.529
2025-05-09,19.4695
2025-05-12,19.6331
2025-05-13,19.4102
2025-05-14,19.3927
2025-05-15,19.4842
2025-05-16,19.4768
2025-05-19,19.3254
2025-05-20,19.2694
2025-05-21,19.3858
2025-05-22,19.3191
2025-05-23,19.2401
2025-05-26,19.2502
2025-05-27,19.268
2025-05-28,19.4019
2025-05-29,19.322
2025-05-30,19.3935
2025-06-02,19.2096
2025-06-03,19.2399
2025-06-04,19.1988
2025-06-05,19.1603
2025-06-06,19.106
2025-06-09,19.0372
2025-06-10,19.0715
2025-06-11,18.9154
2025-06-12,18.8941
2025-06-13,18.9336
2025-06-16,18.9096
2025-06-17,19.0318
2025-06-18,19.0081
2025-06-19,19.0557
2025-06-20,19.1711
2025-06-23,19.1543
2025-06-24,19.0059
2025-06-25,18.9463
2025-06-26,18.8883
2025-06-27,18.8495
2025-06-30,18.7458
2025-07-01,18.737
2025-07-02,18.7887
2025-07-03,18.6595
2025-07-04,18.6293
2025-07-07,18.6654
2025-07-08,18.6124
2025-07-09,18.6352
2025-07-10,18.6151
2025-07-11,18.6408
2025-07-14,18.7334
2025-07-15,18.8227
2025-07-16,18.7093
2025-07-17,18.7789
2025-07-18,18.7317
2025-07-21,18.6677
2025-07-22,18.6458
2025-07-23,18.5454
2025-07-24,18.5429
2025-07-25,18.5478
2025-07-28,18.753
2025-07-29,18.748
2025-07-30,18.87
2025-07-31,18.8732
2025-08-01,18.8887
2025-08-04,18.9021
2025-08-05,18.7431
2025-08-06,18.6075
2025-08-07,18.6155
2025-08-08,18.5998
2025-08-11,18.6674
2025-08-12,18.6015
2025-08-13,18.6304
2025-08-14,18.7925
2025-08-15,18.7437
2025-08-18,18.7785
2025-08-19,18.8138
2025-08-20,18.7804
2025-08-21,18.7527
2025-08-22,18.5916
2025-08-25,18.6674
2025-08-26,18.6588
2025-08-27,18.6695
2025-08-28,18.6495
2025-08-29,18.6648
2025-09-01,18.6395
2025-09-02,18.7143
2025-09-03,18.7118
2025-09-04,18.7427
2025-09-05,18.7129
2025-09-08,18.657
2025-09-09,18.622
2025-09-10,18.6085
2025-09-11,18.4694
2025-09-12,18.4488
2025-09-15,18.3812
2025-09-16,18.2971
2025-09-17,18.3252
2025-09-18,18.3644
2025-09-19,18.3925
2025-09-22,18.3619
2025-09-23,18.3452
2025-09-24,18.4072
2025-09-25,18.4832
2025-09-26,18.3608
2025-09-29,18.3738
2025-09-30,18.3152
2025-10-01,18.3788
2025-10-02,18.4317
2025-10-03,18.3933
2025-10-06,18.3414
2025-10-07,18.3978
2025-10-08,18.3355
2025-10-09,18.3951
2025-10-10,18.544
2025-10-13,18.4597
2025-10-14,18.4909
2025-10-15,18.458
2025-10-16,18.4387
2025-10-17,18.3875
2025-10-20,18.3909
2025-10-21,18.4349
2025-10-22,18.4405
2025-10-23,18.3948
2025-10-24,18.4445
