date,value
2024-08-05,21.641
2024-08-06,21.087
2024-08-07,21.069
2024-08-08,21.04
2024-08-09,20.565
2024-08-12,20.566
2024-08-13,20.724
2024-08-14,20.878
2024-08-15,20.748
2024-08-16,20.546
2024-08-19,20.659
2024-08-20,20.844
2024-08-21,21.128
2024-08-22,21.618
2024-08-23,21.531
2024-08-26,21.409
2024-08-27,21.687
2024-08-28,21.882
2024-08-29,21.858
2024-08-30,21.758
2024-09-02,21.762
2024-09-03,21.878
2024-09-04,21.964
2024-09-05,22.279
2024-09-06,22.151
2024-09-09,21.988
2024-09-10,21.953
2024-09-11,21.995
2024-09-12,21.746
2024-09-13,21.564
2024-09-16,21.403
2024-09-17,21.529
2024-09-18,21.24
2024-09-19,21.391
2024-09-20,21.609
2024-09-23,21.592
2024-09-24,21.575
2024-09-25,21.743
2024-09-26,21.83
2024-09-27,21.837
2024-09-30,21.984
2024-10-01,21.844
2024-10-02,21.608
2024-10-03,21.539
2024-10-04,21.269
2024-10-07,21.223
2024-10-08,21.138
2024-10-09,21.192
2024-10-10,21.279
2024-10-11,21.236
2024-10-14,21.035
2024-10-15,21.21
2024-10-16,21.479
2024-10-17,21.714
2024-10-18,21.408
2024-10-21,21.654
2024-10-22,21.52
2024-10-23,21.612
2024-10-24,21.367
2024-10-25,21.441
2024-10-28,21.622
2024-10-29,21.572
2024-10-30,21.817
2024-10-31,21.809
2024-11-01,21.725
2024-11-04,21.919
2024-11-05,21.958
2024-11-06,22.076
2024-11-07,21.39
2024-11-08,21.535
2024-11-11,21.856
2024-11-12,21.643
2024-11-13,21.794
2024-11-14,21.721
2024-11-15,21.57
2024-11-18,21.502
2024-11-19,21.496
2024-11-20,21.304
2024-11-21,21.444
2024-11-22,21.274
2024-11-25,21.33
2024-11-26,21.559
2024-11-27,21.847
2024-11-28,21.442
2024-11-29,21.537
2024-12-02,21.534
2024-12-03,21.391
2024-12-04,21.307
2024-12-05,21.386
2024-12-06,21.36
2024-12-09,21.304
2024-12-10,21.23
2024-12-11,21.232
2024-12-12,21.159
2024-12-13,21.244
2024-12-16,21.164
2024-12-17,21.137
2024-12-18,21.139
2024-12-19,21.134
2024-12-20,21.019
2024-12-23,21.007
2024-12-24,20.949
2024-12-27,21.145
2024-12-30,21.285
2024-12-31,21.55
2025-01-02,21.438
2025-01-03,21.233
2025-01-06,21.196
2025-01-07,21.139
2025-01-08,21.009
2025-01-09,21.101
2025-01-10,21.126
2025-01-13,21.18
2025-01-14,21.134
2025-01-15,21.09
2025-01-16,21.182
2025-01-17,21.419
2025-01-20,21.53
2025-01-21,21.488
2025-01-22,21.471
2025-01-23,21.296
2025-01-24,21.206
2025-01-27,21.588
2025-01-28,21.538
2025-01-29,21.295
2025-01-30,21.355
2025-01-31,21.477
2025-02-03,21.507
2025-02-04,21.132
2025-02-05,21.478
2025-02-06,21.371
2025-02-07,21.283
2025-02-10,21.238
2025-02-11,21.285
2025-02-12,21.316
2025-02-13,21.438
2025-02-14,21.315
2025-02-17,21.351
2025-02-18,21.192
2025-02-19,21.195
2025-02-20,21.262
2025-02-21,21.271
2025-02-24,21.37
2025-02-25,21.494
2025-02-26,21.468
2025-02-27,21.35
2025-02-28,21.219
2025-03-03,21.425
2025-03-04,21.942
2025-03-05,22.009
2025-03-06,22.027
2025-03-07,22.049
2025-03-10,21.908
2025-03-11,22.214
2025-03-12,22.036
2025-03-13,21.832
2025-03-14,21.757
2025-03-17,21.685
2025-03-18,21.899
2025-03-19,21.726
2025-03-20,21.899
2025-03-21,21.934
2025-03-24,21.832
2025-03-25,21.654
2025-03-26,21.65
2025-03-27,21.888
2025-03-28,21.968
2025-03-31,22.063
2025-04-01,22.138
2025-04-02,21.995
2025-04-03,22.223
2025-04-04,22.539
2025-04-07,22.677
2025-04-08,22.478
2025-04-09,23.16
2025-04-10,22.644
2025-04-11,23.123
2025-04-14,22.972
2025-04-15,22.722
2025-04-16,22.724
2025-04-17,22.625
2025-04-22,22.559
2025-04-23,22.325
2025-04-24,22.286
2025-04-25,22.287
2025-04-28,22.171
2025-04-29,22.295
2025-04-30,22.202
2025-05-02,22.332
2025-05-05,22.218
2025-05-06,22.326
2025-05-07,22.301
2025-05-08,22.111
2025-05-09,21.947
2025-05-12,21.702
2025-05-13,21.753
2025-05-14,21.728
2025-05-15,21.636
2025-05-16,21.817
2025-05-19,21.914
2025-05-20,21.673
2025-05-21,21.859
2025-05-22,21.946
2025-05-23,21.854
2025-05-26,21.843
2025-05-27,21.864
2025-05-28,21.836
2025-05-29,21.886
2025-05-30,21.877
2025-06-02,22.007
2025-06-03,21.908
2025-06-04,21.865
2025-06-05,21.957
2025-06-06,21.822
2025-06-09,21.751
2025-06-10,21.757
2025-06-11,21.731
2025-06-12,21.908
2025-06-13,21.881
2025-06-16,21.886
2025-06-17,21.896
2025-06-18,21.808
2025-06-19,21.894
2025-06-20,21.924
2025-06-23,22.086
2025-06-24,22.097
2025-06-25,22.036
2025-06-26,22.07
2025-06-27,22.076
2025-06-30,22.09
2025-07-01,22.064
2025-07-02,22.036
2025-07-03,22.14
2025-07-04,21.934
2025-07-07,21.971
2025-07-08,21.855
2025-07-09,21.754
2025-07-10,21.842
2025-07-11,21.89
2025-07-14,21.84
2025-07-15,21.819
2025-07-16,21.825
2025-07-17,21.778
2025-07-18,21.809
2025-07-21,21.778
2025-07-22,21.826
2025-07-23,21.879
2025-07-24,21.821
2025-07-25,21.765
2025-07-28,21.714
2025-07-29,21.695
2025-07-30,21.619
2025-07-31,21.546
2025-08-01,21.616
2025-08-04,21.797
2025-08-05,21.815
2025-08-06,21.74
2025-08-07,21.696
2025-08-08,21.665
2025-08-11,21.639
2025-08-12,21.673
2025-08-13,21.713
2025-08-14,21.842
2025-08-15,21.912
2025-08-18,21.96
2025-08-19,21.96
2025-08-20,21.874
2025-08-21,21.832
2025-08-22,21.732
2025-08-25,21.802
2025-08-26,21.727
2025-08-27,21.713
2025-08-28,21.728
2025-08-29,21.794
2025-09-01,21.801
2025-09-02,21.873
2025-09-03,21.797
2025-09-04,21.863
2025-09-05,21.852
2025-09-08,21.884
2025-09-09,21.873
2025-09-10,21.807
2025-09-11,21.781
2025-09-12,21.664
2025-09-15,21.668
2025-09-16,21.665
2025-09-17,21.653
2025-09-18,21.545
2025-09-19,21.628
2025-09-22,21.669
2025-09-23,21.626
2025-09-24,21.634
2025-09-25,21.651
2025-09-26,21.575
2025-09-29,21.498
2025-09-30,21.531
2025-10-01,21.414
2025-10-02,21.593
2025-10-03,21.599
2025-10-06,21.507
2025-10-07,21.426
2025-10-08,21.382
2025-10-09,21.268
2025-10-10,21.256
2025-10-13,21.414
2025-10-14,21.493
2025-10-15,21.45
2025-10-16,21.475
2025-10-17,21.505
2025-10-20,21.435
2025-10-21,21.401
2025-10-22,21.324
2025-10-23,21.354
2025-10-24,21.372
