date,value
2018-06-18,0.8611
2018-06-19,0.867
2018-06-20,0.86371
2018-06-21,0.8667
2018-06-22,0.85852
2018-06-25,0.8547
2018-06-26,0.85675
2018-06-27,0.86088
2018-06-28,0.86333
2018-06-29,0.85778
2018-07-02,0.85918
2018-07-03,0.85727
2018-07-04,0.85896
2018-07-05,0.85404
2018-07-06,0.85295
2018-07-09,0.84825
2018-07-10,0.85375
2018-07-11,0.85215
2018-07-12,0.85778
2018-07-13,0.85889
2018-07-16,0.85324
2018-07-17,0.85419
2018-07-18,0.86125
2018-07-19,0.86296
2018-07-20,0.8569
2018-07-23,0.85353
2018-07-24,0.85426
2018-07-25,0.85543
2018-07-26,0.85353
2018-07-27,0.86022
2018-07-30,0.85587
2018-07-31,0.85208
2018-08-01,0.85499
2018-08-02,0.86081
2018-08-03,0.86296
2018-08-06,0.86633
2018-08-07,0.86192
2018-08-08,0.86289
2018-08-09,0.86259
2018-08-10,0.87291
2018-08-13,0.87696
2018-08-14,0.87673
2018-08-15,0.88331
2018-08-16,0.87951
2018-08-17,0.87789
2018-08-20,0.87566
2018-08-21,0.86941
2018-08-22,0.86088
2018-08-23,0.86363
2018-08-24,0.86296
2018-08-27,0.85962
2018-08-28,0.85397
2018-08-29,0.85763
2018-08-30,0.85529
2018-08-31,0.8583
2018-09-03,0.8614
2018-09-04,0.8649
2018-09-05,0.86341
2018-09-06,0.85955
2018-09-07,0.86096
2018-09-10,0.86423
2018-09-11,0.86401
2018-09-12,0.86319
2018-09-13,0.86059
2018-09-14,0.85551
2018-09-17,0.85682
2018-09-18,0.85492
2018-09-19,0.85712
2018-09-20,0.84969
2018-09-21,0.85041
2018-09-24,0.8494
2018-09-25,0.84911
2018-09-26,0.85201
2018-09-27,0.85419
2018-09-28,0.86386
2018-10-01,0.86162
2018-10-02,0.86633
2018-10-03,0.86595
2018-10-04,0.86941
2018-10-05,0.86911
2018-10-08,0.87123
2018-10-09,0.87451
2018-10-10,0.86957
2018-10-11,0.86393
2018-10-12,0.86401
2018-10-15,0.86348
2018-10-16,0.86304
2018-10-17,0.8673
2018-10-18,0.86919
2018-10-19,0.87184
2018-10-22,0.87002
2018-10-23,0.87123
2018-10-24,0.87804
2018-10-25,0.87596
2018-10-26,0.88145
2018-10-29,0.87866
2018-10-30,0.87935
2018-10-31,0.88355
2018-11-01,0.87773
2018-11-02,0.87589
2018-11-05,0.87951
2018-11-06,0.87504
2018-11-07,0.87055
2018-11-08,0.87535
2018-11-09,0.88137
2018-11-12,0.88771
2018-11-13,0.88802
2018-11-14,0.88527
2018-11-15,0.88456
2018-11-16,0.88137
2018-11-19,0.87512
2018-11-20,0.87558
2018-11-21,0.8765
2018-11-22,0.87696
2018-11-23,0.8809
2018-11-26,0.88005
2018-11-27,0.88277
2018-11-28,0.88621
2018-11-29,0.87819
2018-11-30,0.88036
2018-12-03,0.88246
2018-12-04,0.8765
2018-12-05,0.88075
2018-12-06,0.88098
2018-12-07,0.87943
2018-12-10,0.87527
2018-12-11,0.87881
2018-12-12,0.88137
2018-12-13,0.87943
2018-12-14,0.88613
2018-12-17,0.88176
2018-12-18,0.87897
2018-12-19,0.87681
